0.33149,280.8504401
0.33199,280.9236423
0.33249,280.9967546
0.33298,281.0697774
0.33348,281.1427108
0.33398,281.2155552
0.33448,281.2883107
0.33498,281.3609776
0.33548,281.4335561
0.33598,281.5060465
0.33648,281.578449
0.33698,281.6507638
0.33748,281.7229912
0.33797,281.7951315
0.33847,281.8671847
0.33897,281.9391513
0.33947,282.0110313
0.33997,282.0828251
0.34047,282.1545328
0.34097,282.2261548
0.34147,282.2976911
0.34197,282.3691421
0.34247,282.4405079
0.34296,282.5117889
0.34346,282.5829851
0.34396,282.6540969
0.34446,282.7251245
0.34496,282.796068
0.34546,282.8669277
0.34596,282.9377039
0.34646,283.0083967
0.34696,283.0790063
0.34746,283.149533
0.34795,283.219977
0.34845,283.2903385
0.34895,283.3606176
0.34945,283.4308148
0.34995,283.50093
0.35045,283.5709636
0.35095,283.6409157
0.35145,283.7107866
0.35195,283.7805765
0.35244,283.8502856
0.35294,283.919914
0.35344,283.9894621
0.35394,284.0589299
0.35444,284.1283178
0.35494,284.1976258
0.35544,284.2668543
0.35594,284.3360034
0.35644,284.4050733
0.35694,284.4740642
0.35744,284.5429763
0.35793,284.6118098
0.35843,284.6805649
0.35893,284.7492418
0.35943,284.8178408
0.35993,284.8863619
0.36043,284.9548054
0.36093,285.0231716
0.36143,285.0914605
0.36193,285.1596723
0.36243,285.2278074
0.36292,285.2958657
0.36342,285.3638477
0.36392,285.4317534
0.36442,285.4995829
0.36492,285.5673367
0.36542,285.6350147
0.36592,285.7026172
0.36642,285.7701444
0.36692,285.8375964
0.36742,285.9049735
0.36791,285.9722758
0.36841,286.0395035
0.36891,286.1066568
0.36941,286.1737359
0.36991,286.240741
0.37041,286.3076721
0.37091,286.3745296
0.37141,286.4413136
0.37191,286.5080243
0.37241,286.5746619
0.37291,286.6412264
0.37340,286.7077182
0.37390,286.7741373
0.37440,286.8404841
0.37490,286.9067585
0.37540,286.9729608
0.37590,287.0390913
0.37640,287.10515
0.37690,287.1711371
0.37740,287.2370528
0.37790,287.3028972
0.37839,287.3686706
0.37889,287.4343732
0.37939,287.5000049
0.37989,287.5655662
0.38039,287.631057
0.38089,287.6964776
0.38139,287.7618282
0.38189,287.8271089
0.38239,287.8923198
0.38289,287.9574612
0.38339,288.0225332
0.38388,288.0875359
0.38438,288.1524696
0.38488,288.2173344
0.38538,288.2821304
0.38588,288.3468579
0.38638,288.4115169
0.38688,288.4761077
0.38738,288.5406303
0.38788,288.605085
0.38838,288.6694719
0.38888,288.7337912
0.38937,288.798043
0.38987,288.8622275
0.39037,288.9263448
0.39087,288.9903951
0.39137,289.0543786
0.39187,289.1182953
0.39237,289.1821455
0.39287,289.2459294
0.39337,289.3096469
0.39387,289.3732984
0.39437,289.436884
0.39486,289.5004038
0.39536,289.5638579
0.39586,289.6272466
0.39636,289.6905699
0.39686,289.753828
0.39736,289.8170211
0.39786,289.8801493
0.39836,289.9432128
0.39886,290.0062116
0.39936,290.069146
0.39986,290.1320161
0.40035,290.1948221
0.40085,290.257564
0.40135,290.3202421
0.40185,290.3828564
0.40235,290.4454071
0.40285,290.5078944
0.40335,290.5703184
0.40385,290.6326793
0.40435,290.6949771
0.40485,290.7572121
0.40535,290.8193843
0.40584,290.8814939
0.40634,290.9435411
0.40684,291.0055259
0.40734,291.0674486
0.40784,291.1293092
0.40834,291.1911079
0.40884,291.2528448
0.40934,291.3145202
0.40984,291.376134
0.41034,291.4376865
0.41084,291.4991777
